Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2024-11-14,08:44:47,PNQ3004272,Cancelled by Driver,CID1317723,Prime Sedan,Vishrantwadi,Viman Nagar,,,,,1.0,Vehicle breakdown,,,,,,,
2024-02-14,17:08:11,PNQ7365551,Completed,CID5264319,Auto,Hinjewadi Phase 3,Viman Nagar,1.2,6.2,,,,,,,431.0,21.27,4.5,4.6,Cash
2024-04-12,08:31:06,PNQ1664488,Cancelled by Driver,CID8522917,Prime Sedan,Deccan Gymkhana,Shivajinagar,,,,,1.0,Customer not reachable,,,,,,,
2024-07-31,21:31:19,PNQ3590801,Completed,CID1683488,Prime Sedan,Wagholi,Wakad,3.3,39.0,,,,,,,787.0,23.08,4.8,4.5,UPI
2024-04-30,08:03:01,PNQ8933041,Completed,CID2903724,Go Sedan,Shivajinagar,Nigdi,1.9,17.5,,,,,,,467.0,17.59,4.5,3.7,UPI
2024-07-02,20:22:43,PNQ9608523,Completed,CID5089243,Prime Sedan,Kalyani Nagar,Viman Nagar,10.8,16.2,,,,,,,100.0,1.87,5.0,4.4,Ola Money
2024-03-22,08:55:57,PNQ8132723,Completed,CID1148159,Go Mini,Pune Station,NIBM Road,5.3,15.6,,,,,,,103.0,3.31,4.4,3.9,Ola Money
2024-09-14,04:04:21,PNQ4291830,Cancelled by Driver,CID4342278,Go Sedan,NIBM Road,Kothrud,,,,,1.0,Customer cancelled trip,,,,,,,
2024-08-08,07:14:07,PNQ5964929,Cancelled by Driver,CID8611643,Bike,Pimpri,Viman Nagar,,,,,1.0,Vehicle breakdown,,,,,,,
2024-10-14,09:16:21,PNQ9972350,No Driver Found,CID8211617,Bike,Kharadi,NIBM Road,,,,,,,,,,,,,
2024-06-30,18:49:56,PNQ8401253,Cancelled by Driver,CID1183328,Auto,Chinchwad,Vishrantwadi,,,,,1.0,Customer cancelled trip,,,,,,,
2024-10-12,09:09:54,PNQ8033076,Cancelled by Customer,CID5535809,Go Sedan,Kharadi,Deccan Gymkhana,,,1.0,Wrong vehicle type shown,,,,,,,,,
2024-12-19,19:38:42,PNQ7066344,Completed,CID2819768,Prime SUV,Viman Nagar,Lohegaon,1.8,1.8,,,,,,,176.0,3.71,4.0,4.2,UPI
2024-02-23,17:59:28,PNQ7577072,Completed,CID2645723,Go Mini,Nigdi,Vishrantwadi,3.3,14.7,,,,,,,327.0,12.79,3.7,4.6,Cash
2024-08-22,22:48:07,PNQ2603645,Cancelled by Customer,CID9273533,Auto,Viman Nagar,Lohegaon,,,1.0,Driver was too far,,,,,,,,,
2024-02-24,18:39:50,PNQ3236392,Cancelled by Customer,CID8850794,Bike,Undri,Kothrud,,,1.0,Wrong vehicle type shown,,,,,,,,,
2024-02-22,19:02:32,PNQ9890227,Completed,CID1358114,Bike,Vishrantwadi,Magarpatta,2.2,27.0,,,,,,,223.0,12.17,4.2,4.5,Cash
2024-02-23,08:07:55,PNQ1928653,No Driver Found,CID6565582,Auto,Undri,Koregaon Park,,,,,,,,,,,,,
2024-04-15,20:10:46,PNQ7848957,Completed,CID8637105,Auto,Chinchwad,Hinjewadi Phase 3,5.1,16.9,,,,,,,207.0,9.5,4.6,4.7,Cash
2024-05-29,17:48:32,PNQ6848616,Cancelled by Driver,CID8512913,Go Sedan,Kalyani Nagar,Deccan Gymkhana,,,,,1.0,Customer cancelled trip,,,,,,,
2024-09-12,17:06:09,PNQ6334268,Cancelled by Driver,CID4632037,Auto,Baner,Dhanori,,,,,1.0,Traffic too heavy,,,,,,,
2024-11-27,11:52:08,PNQ3649671,Cancelled by Customer,CID2672581,Auto,Viman Nagar,Hinjewadi Phase 1,,,1.0,Change of plans,,,,,,,,,
2024-03-03,19:28:26,PNQ3096650,Cancelled by Driver,CID1343193,Prime Sedan,Kothrud,Aundh,,,,,1.0,Customer not reachable,,,,,,,
2024-01-04,09:51:30,PNQ2768470,Completed,CID9458607,Bike,Lohegaon,Shivajinagar,4.2,3.3,,,,,,,164.0,8.35,4.3,4.8,Cash
2024-06-23,09:10:05,PNQ1597448,No Driver Found,CID1875756,Go Mini,Chinchwad,Airport Road,,,,,,,,,,,,,
2024-05-16,11:48:26,PNQ6554474,Completed,CID3907413,Go Sedan,Swargate,Dhanori,6.5,17.1,,,,,,,282.0,12.47,4.3,4.5,Credit Card
2024-07-03,16:15:09,PNQ4557565,No Driver Found,CID9187054,Bike,Chinchwad,Pimpri,,,,,,,,,,,,,
2024-09-28,12:14:08,PNQ2326806,Completed,CID2168064,Prime Sedan,Undri,Deccan Gymkhana,1.9,7.0,,,,,,,247.0,8.72,4.6,3.8,Ola Money
2024-08-07,12:26:57,PNQ7672485,Cancelled by Driver,CID4826308,Prime Sedan,Kharadi,Pimpri,,,,,1.0,Customer not reachable,,,,,,,
2024-08-22,21:33:50,PNQ2844139,Completed,CID8082635,Bike,NIBM Road,Chinchwad,5.7,9.4,,,,,,,249.0,18.73,4.2,4.9,Cash
2024-12-15,11:01:28,PNQ6606720,Cancelled by Driver,CID3787201,Go Sedan,Wakad,Kharadi,,,,,1.0,Customer not reachable,,,,,,,
2024-03-15,18:45:51,PNQ7414620,Cancelled by Driver,CID4054532,Go Mini,NIBM Road,Deccan Gymkhana,,,,,1.0,Customer not reachable,,,,,,,
2024-09-21,21:05:21,PNQ7553798,Cancelled by Customer,CID6328307,Go Mini,Undri,Pune Station,,,1.0,Change of plans,,,,,,,,,
2024-06-10,12:49:10,PNQ8917834,Completed,CID7165384,Auto,Pimpri,Lohegaon,2.1,6.6,,,,,,,213.0,10.84,4.7,4.9,UPI
2024-08-10,06:48:02,PNQ6661239,Incomplete,CID9156512,Prime SUV,Balewadi,Katraj,7.3,54.9,,,,,1.0,Customer dispute,612.0,15.05,,,
2024-12-04,20:09:57,PNQ8442935,Completed,CID9729635,Go Sedan,Akurdi,Kharadi,3.4,12.2,,,,,,,652.0,22.44,4.2,4.7,Cash
2024-10-21,06:40:45,PNQ2754121,No Driver Found,CID5736335,Go Mini,Deccan Gymkhana,Chinchwad,,,,,,,,,,,,,
2024-12-04,19:18:26,PNQ4539185,Completed,CID2205276,Auto,Dhanori,Kalyani Nagar,4.0,20.6,,,,,,,107.0,4.49,4.1,4.3,UPI
2024-07-24,20:44:35,PNQ5499260,Completed,CID1155268,Go Sedan,Hinjewadi Phase 3,Dhanori,1.4,10.9,,,,,,,548.0,18.16,4.8,4.4,Cash
2024-06-04,17:20:58,PNQ2219028,Completed,CID5181038,Go Sedan,Wagholi,Kalyani Nagar,0.6,7.8,,,,,,,364.0,10.52,4.4,4.1,Cash
2024-06-25,01:17:57,PNQ2903260,Completed,CID3493708,Go Mini,Shivajinagar,Hinjewadi Phase 1,4.1,47.5,,,,,,,296.0,14.67,3.8,4.3,Cash
2024-09-27,16:09:44,PNQ3188159,Completed,CID3153664,Go Sedan,Undri,Hinjewadi Phase 1,4.0,6.4,,,,,,,494.0,20.73,3.5,4.6,UPI
2024-07-25,13:13:56,PNQ3473079,Completed,CID3245320,Go Mini,Hinjewadi Phase 3,Deccan Gymkhana,2.3,8.4,,,,,,,421.0,17.88,3.9,4.5,Cash
2024-10-05,16:39:41,PNQ9999279,Completed,CID2243661,Prime Sedan,Lohegaon,Hinjewadi Phase 1,6.5,0.7,,,,,,,475.0,18.51,4.0,4.4,Cash
2024-08-14,17:56:51,PNQ9718551,Cancelled by Driver,CID2960902,Auto,Lohegaon,Wagholi,,,,,1.0,Customer not reachable,,,,,,,
2024-11-28,12:12:56,PNQ2125855,Cancelled by Customer,CID4698464,Go Mini,Pimpri,Hinjewadi Phase 3,,,1.0,Driver was too far,,,,,,,,,
2024-06-03,07:34:21,PNQ1143992,Cancelled by Driver,CID9503512,Go Mini,Koregaon Park,Hinjewadi Phase 3,,,,,1.0,Customer not reachable,,,,,,,
2024-07-18,17:47:56,PNQ5530300,Completed,CID9525435,Auto,Hinjewadi Phase 1,Swargate,6.3,45.7,,,,,,,370.0,14.05,4.1,4.7,UPI
2024-03-05,14:34:18,PNQ3827821,Completed,CID8156587,Prime Sedan,Aundh,Koregaon Park,4.0,0.3,,,,,,,248.0,8.95,4.0,3.7,UPI
2024-04-19,07:35:19,PNQ4563913,Completed,CID2141084,Auto,Kharadi,Pimpri,1.3,6.6,,,,,,,312.0,19.27,5.0,4.0,UPI
2024-09-23,10:40:10,PNQ6444259,Cancelled by Driver,CID7791722,Go Mini,Hadapsar,Balewadi,,,,,1.0,Customer not reachable,,,,,,,
2024-01-12,03:50:34,PNQ4035386,Completed,CID8270789,Auto,Airport Road,Balewadi,1.7,28.7,,,,,,,253.0,15.1,4.5,4.1,UPI
2024-10-30,09:53:49,PNQ5253112,Completed,CID1507082,Go Mini,Swargate,Magarpatta,2.5,9.5,,,,,,,225.0,7.13,4.0,3.9,Cash
2024-06-04,17:32:07,PNQ8565949,Completed,CID8923282,Go Mini,Vishrantwadi,Nigdi,2.6,10.9,,,,,,,423.0,14.57,4.5,4.3,Cash
2024-01-31,19:16:40,PNQ7716948,Completed,CID1243265,Go Mini,Lohegaon,Balewadi,4.6,7.0,,,,,,,439.0,16.6,4.3,5.0,Cash
2024-09-16,11:03:48,PNQ6360783,Cancelled by Driver,CID6175905,Bike,Akurdi,Kothrud,,,,,1.0,Traffic too heavy,,,,,,,
2024-11-29,21:28:19,PNQ7001099,Completed,CID2339023,Bike,Katraj,Hadapsar,6.1,16.8,,,,,,,151.0,8.78,4.3,4.5,Credit Card
2024-10-20,17:29:21,PNQ5865504,Completed,CID6399648,Bike,Balewadi,Kalyani Nagar,11.1,22.8,,,,,,,203.0,13.92,4.0,3.7,UPI
2024-04-30,18:37:36,PNQ6963591,Cancelled by Driver,CID9320242,Auto,Baner,Dhanori,,,,,1.0,Customer not reachable,,,,,,,
2024-11-17,17:54:38,PNQ1722689,Cancelled by Driver,CID3675517,Go Sedan,Wagholi,Undri,,,,,1.0,Customer not reachable,,,,,,,
2024-04-29,11:18:42,PNQ9409303,Completed,CID5240438,Auto,Kharadi,Hadapsar,5.9,4.4,,,,,,,147.0,8.02,4.1,4.3,Cash
2024-10-20,17:45:24,PNQ6428033,Completed,CID2488510,Bike,Airport Road,Deccan Gymkhana,5.3,12.5,,,,,,,164.0,9.85,4.5,4.4,UPI
2024-09-23,17:06:20,PNQ6420687,Incomplete,CID7895887,Bike,Katraj,Chinchwad,2.6,7.0,,,,,1.0,Customer dispute,372.0,21.69,,,
2024-09-21,15:52:49,PNQ5382593,Cancelled by Driver,CID6714239,Auto,Wagholi,Balewadi,,,,,1.0,Customer cancelled trip,,,,,,,
2024-07-03,13:09:45,PNQ9684923,Completed,CID9516068,Bike,Akurdi,Chinchwad,3.3,28.9,,,,,,,124.0,4.83,4.4,4.3,Cash
2024-08-05,19:05:05,PNQ6635525,Cancelled by Customer,CID5293117,Go Mini,NIBM Road,Baner,,,1.0,Wait time too long,,,,,,,,,
2024-02-01,12:08:30,PNQ9627967,Cancelled by Driver,CID6877738,Prime SUV,Hadapsar,Pimpri,,,,,1.0,Customer cancelled trip,,,,,,,
2024-04-19,13:23:43,PNQ1736474,Completed,CID4500276,Auto,Undri,Lohegaon,6.5,41.3,,,,,,,289.0,16.87,4.0,4.1,Ola Money
2024-09-26,12:35:33,PNQ7492583,Cancelled by Driver,CID7542917,Go Sedan,Deccan Gymkhana,Nigdi,,,,,1.0,Customer not reachable,,,,,,,
2024-07-21,19:37:31,PNQ1843910,No Driver Found,CID9532366,Bike,Baner,Vishrantwadi,,,,,,,,,,,,,
2024-11-21,12:28:44,PNQ6132586,Completed,CID2242111,Go Mini,Vishrantwadi,Koregaon Park,3.3,13.0,,,,,,,194.0,9.13,4.7,4.5,Cash
2024-09-07,17:26:52,PNQ5031696,Completed,CID1650548,Auto,Swargate,Nigdi,2.3,19.6,,,,,,,535.0,22.19,4.0,5.0,UPI
2024-03-24,07:08:31,PNQ8970099,Completed,CID6860162,Go Mini,Hinjewadi Phase 2,Lohegaon,2.5,4.6,,,,,,,332.0,19.84,4.0,4.6,UPI
2024-12-30,13:45:32,PNQ9640983,Completed,CID4349272,Prime Sedan,Baner,Dhanori,0.8,36.1,,,,,,,250.0,10.73,4.3,4.8,Ola Money
2024-09-27,07:13:29,PNQ9859934,Completed,CID6186362,Auto,Hinjewadi Phase 2,Kothrud,5.5,2.9,,,,,,,226.0,10.82,4.3,4.3,UPI
2024-08-30,04:10:35,PNQ5841588,Completed,CID1156747,Go Sedan,Koregaon Park,Viman Nagar,3.6,20.9,,,,,,,128.0,4.56,4.5,4.2,Debit Card
2024-07-08,20:07:38,PNQ6109075,Completed,CID7101152,Auto,Hinjewadi Phase 2,Dhanori,12.4,5.1,,,,,,,379.0,17.12,4.5,4.4,UPI
2024-07-28,07:23:36,PNQ5696840,Completed,CID4724474,Auto,Baner,NIBM Road,3.1,19.1,,,,,,,196.0,12.03,4.2,4.7,UPI
2024-05-28,05:09:07,PNQ1018456,Completed,CID5930863,Go Sedan,Wakad,Deccan Gymkhana,5.6,10.5,,,,,,,223.0,10.0,5.0,4.4,Cash
2024-07-09,10:23:19,PNQ7637180,Completed,CID9336540,Auto,Aundh,Undri,6.2,28.8,,,,,,,314.0,13.85,4.1,4.1,UPI
2024-05-30,13:50:09,PNQ1650551,Cancelled by Driver,CID5796637,Bike,Shivajinagar,Viman Nagar,,,,,1.0,Customer not reachable,,,,,,,
2024-03-13,18:26:03,PNQ3450509,Cancelled by Customer,CID4065117,Bike,Undri,Chinchwad,,,1.0,Change of plans,,,,,,,,,
2024-06-05,20:13:11,PNQ7512337,Completed,CID4559362,Auto,Undri,Dhanori,7.0,16.1,,,,,,,420.0,15.7,4.0,4.3,Credit Card
2024-09-07,00:35:22,PNQ1586261,No Driver Found,CID1697917,Go Sedan,Vishrantwadi,Lohegaon,,,,,,,,,,,,,
2024-02-04,19:26:30,PNQ7136916,Cancelled by Driver,CID2107353,Prime SUV,Pimpri,Hinjewadi Phase 2,,,,,1.0,Traffic too heavy,,,,,,,
2024-10-20,10:28:57,PNQ6158541,Completed,CID1842162,Auto,Lohegaon,Undri,1.6,8.4,,,,,,,301.0,15.75,4.2,4.6,Debit Card
2024-06-21,18:30:53,PNQ1813194,Completed,CID8904036,Bike,Kharadi,Pune Station,6.6,7.6,,,,,,,157.0,8.85,3.2,4.3,Cash
2024-11-06,07:08:32,PNQ6794448,No Driver Found,CID4897763,Prime SUV,Hinjewadi Phase 3,Wagholi,,,,,,,,,,,,,
2024-11-21,13:28:42,PNQ3227186,Cancelled by Driver,CID5534602,Auto,Viman Nagar,Chinchwad,,,,,1.0,Traffic too heavy,,,,,,,
2024-08-17,08:46:20,PNQ2766442,Cancelled by Customer,CID6940597,Go Sedan,NIBM Road,Pimpri,,,1.0,Driver asked to cancel,,,,,,,,,
2024-02-15,18:42:39,PNQ9831121,Completed,CID7813853,Go Mini,Kothrud,Magarpatta,4.0,19.0,,,,,,,355.0,12.84,4.0,4.0,Debit Card
2024-07-28,11:57:25,PNQ1309975,Completed,CID7000597,Auto,Swargate,Hinjewadi Phase 1,7.0,5.8,,,,,,,225.0,15.61,5.0,4.0,Ola Money
2024-06-22,15:42:56,PNQ4142808,Cancelled by Customer,CID2199983,Bike,Koregaon Park,Dhanori,,,1.0,Wait time too long,,,,,,,,,
2024-08-14,17:41:05,PNQ1014942,Completed,CID4764500,Go Sedan,Hinjewadi Phase 1,Katraj,16.3,9.9,,,,,,,531.0,19.25,4.8,4.1,UPI
2024-03-25,17:36:40,PNQ9339038,Completed,CID1442717,Auto,Hinjewadi Phase 3,Kothrud,1.4,5.0,,,,,,,246.0,12.08,3.5,4.8,Ola Money
2024-12-28,10:41:07,PNQ8800487,Completed,CID8874781,Go Mini,Vishrantwadi,Deccan Gymkhana,2.5,31.3,,,,,,,184.0,7.36,4.0,5.0,Debit Card
2024-11-25,15:12:39,PNQ9367947,Completed,CID3826867,Go Mini,Kothrud,Hinjewadi Phase 1,4.8,36.2,,,,,,,197.0,10.61,4.7,4.4,UPI
2024-10-04,15:03:36,PNQ4254692,Incomplete,CID7512742,Bike,Baner,Vishrantwadi,4.0,9.4,,,,,1.0,Vehicle Breakdown,170.0,11.58,,,
2024-09-24,08:30:32,PNQ1856987,Completed,CID8628991,Go Sedan,Magarpatta,Akurdi,16.7,12.4,,,,,,,610.0,21.7,4.0,3.7,Credit Card
2024-01-10,07:59:34,PNQ9944668,Completed,CID6041207,Auto,Airport Road,Katraj,6.6,10.2,,,,,,,329.0,15.79,4.7,4.9,Ola Money
2024-04-02,22:17:50,PNQ9438333,Cancelled by Driver,CID6408143,Prime Sedan,Chinchwad,Undri,,,,,1.0,Personal issue,,,,,,,
2024-04-15,09:45:53,PNQ2516882,Completed,CID5178187,Go Sedan,Shivajinagar,Hinjewadi Phase 3,4.4,15.3,,,,,,,391.0,15.09,4.0,4.3,UPI
2024-10-23,13:51:34,PNQ6531753,Completed,CID4777001,Auto,Kharadi,Koregaon Park,3.1,21.1,,,,,,,85.0,4.1,3.9,4.4,UPI
2024-11-06,10:37:02,PNQ4855906,Completed,CID7298616,Go Mini,Kalyani Nagar,Chinchwad,13.1,27.5,,,,,,,345.0,15.11,4.3,4.2,Cash
2024-09-08,19:01:21,PNQ1335364,Completed,CID3211779,Bike,Kalyani Nagar,Kharadi,4.9,9.6,,,,,,,84.0,3.96,4.3,5.0,Cash
2024-08-11,08:01:55,PNQ3731222,Completed,CID6317434,Go Sedan,Hinjewadi Phase 2,Hinjewadi Phase 3,18.9,11.7,,,,,,,69.0,1.8,4.7,4.2,Credit Card
2024-09-27,10:16:05,PNQ4697866,Completed,CID2311812,Go Mini,Chinchwad,NIBM Road,2.0,1.7,,,,,,,533.0,21.04,4.0,4.2,UPI
2024-02-28,22:34:10,PNQ4469260,Completed,CID8394027,Prime Sedan,Balewadi,Baner,2.7,14.6,,,,,,,98.0,1.82,3.8,4.0,UPI
2024-05-26,07:16:49,PNQ4403087,Completed,CID1491858,Bike,Balewadi,Hinjewadi Phase 3,1.0,24.5,,,,,,,99.0,4.58,5.0,4.8,Ola Money
2024-02-15,08:26:43,PNQ7499172,Incomplete,CID4058052,Go Sedan,Wakad,Kothrud,9.5,12.0,,,,,1.0,Vehicle Breakdown,395.0,12.85,,,
2024-03-27,06:20:11,PNQ8800329,Completed,CID9067579,Go Mini,Viman Nagar,Koregaon Park,4.9,5.0,,,,,,,123.0,4.05,4.1,5.0,Cash
2024-01-14,17:19:24,PNQ8529900,Completed,CID2651327,Go Mini,Deccan Gymkhana,Dhanori,0.8,24.4,,,,,,,275.0,11.32,4.7,4.5,UPI
2024-02-20,10:26:57,PNQ2016868,Completed,CID6323984,Go Mini,Airport Road,Chinchwad,1.2,7.7,,,,,,,393.0,16.63,5.0,4.2,UPI
2024-06-14,09:52:57,PNQ6799260,Completed,CID4120739,Go Sedan,Pimpri,Dhanori,1.9,12.6,,,,,,,342.0,12.43,4.2,4.3,Cash
2024-03-02,05:15:48,PNQ3367096,Completed,CID3332752,Bike,Wagholi,Deccan Gymkhana,5.6,12.4,,,,,,,218.0,16.72,4.2,4.4,UPI
2024-11-01,15:31:32,PNQ9274258,Cancelled by Driver,CID8592868,Go Sedan,Lohegaon,Wagholi,,,,,1.0,Personal issue,,,,,,,
2024-09-15,11:07:17,PNQ3293630,Completed,CID4938222,Bike,Koregaon Park,Airport Road,7.4,4.8,,,,,,,130.0,5.82,3.9,4.4,Ola Money
2024-02-01,10:35:26,PNQ6929385,Completed,CID9082398,Auto,Kalyani Nagar,Vishrantwadi,9.7,3.7,,,,,,,159.0,6.17,4.0,3.8,UPI
2024-02-03,13:26:40,PNQ4927062,Incomplete,CID3706235,Go Sedan,Akurdi,Vishrantwadi,1.5,16.2,,,,,1.0,Vehicle Breakdown,341.0,13.64,,,
2024-04-29,20:01:17,PNQ6160334,Cancelled by Driver,CID3338462,Bike,Aundh,Hinjewadi Phase 1,,,,,1.0,Vehicle breakdown,,,,,,,
2024-10-10,22:43:06,PNQ2696630,Cancelled by Customer,CID7939086,Prime Sedan,Nigdi,Kothrud,,,1.0,Wait time too long,,,,,,,,,
2024-05-06,18:41:50,PNQ3419432,Completed,CID4348469,Bike,Katraj,Deccan Gymkhana,8.4,65.4,,,,,,,145.0,7.95,4.1,4.3,UPI
2024-03-05,10:26:28,PNQ8530876,Completed,CID9858425,Go Mini,Hinjewadi Phase 2,Wagholi,22.4,28.8,,,,,,,528.0,23.73,4.3,4.4,Cash
2024-02-12,19:32:13,PNQ2744116,Cancelled by Driver,CID8082909,Prime SUV,Aundh,NIBM Road,,,,,1.0,Traffic too heavy,,,,,,,
2024-03-13,11:10:50,PNQ4764064,Completed,CID2873137,Go Mini,Wakad,Pimpri,7.4,13.8,,,,,,,147.0,7.94,4.1,4.3,UPI
2024-05-05,15:27:58,PNQ3406600,Completed,CID8848636,Go Sedan,Hadapsar,Deccan Gymkhana,5.7,14.1,,,,,,,229.0,10.24,4.2,3.7,Ola Money
2024-10-11,13:00:52,PNQ7270697,Completed,CID2849216,Prime SUV,Dhanori,NIBM Road,10.4,20.2,,,,,,,433.0,13.43,3.9,3.9,UPI
2024-08-25,21:39:18,PNQ4696907,Completed,CID7380575,Bike,Nigdi,Deccan Gymkhana,2.9,5.0,,,,,,,269.0,17.77,4.5,4.7,UPI
2024-11-30,22:00:03,PNQ5170544,Completed,CID2061514,Auto,Nigdi,Aundh,1.5,5.0,,,,,,,235.0,10.72,4.3,4.3,Ola Money
2024-09-03,09:16:53,PNQ3347169,Completed,CID4235498,Auto,Wagholi,Lohegaon,1.7,2.7,,,,,,,234.0,10.44,3.8,4.9,Cash
2024-12-14,11:22:53,PNQ6997671,Cancelled by Driver,CID4178993,Go Sedan,Hinjewadi Phase 2,Nigdi,,,,,1.0,Customer cancelled trip,,,,,,,
2024-11-19,08:53:32,PNQ9725224,Cancelled by Driver,CID6691144,Auto,Hinjewadi Phase 3,Hadapsar,,,,,1.0,Vehicle breakdown,,,,,,,
2024-05-24,05:47:34,PNQ9544092,Completed,CID9816870,Go Mini,Balewadi,Wagholi,2.8,14.7,,,,,,,336.0,19.77,4.0,5.0,UPI
2024-10-15,06:05:25,PNQ5362897,Incomplete,CID2740071,Go Mini,Balewadi,Magarpatta,2.5,19.9,,,,,1.0,Route issue,324.0,17.06,,,
2024-12-23,07:08:46,PNQ1291547,Completed,CID9257704,Bike,Hinjewadi Phase 1,Hinjewadi Phase 3,8.5,22.3,,,,,,,73.0,4.08,4.0,3.9,UPI
2024-10-11,23:56:27,PNQ6097419,Completed,CID9504394,Go Sedan,Kothrud,Hinjewadi Phase 1,9.0,8.9,,,,,,,220.0,11.43,3.8,3.9,UPI
2024-04-17,16:51:20,PNQ2325039,Completed,CID2589483,Auto,Kharadi,Akurdi,1.3,26.9,,,,,,,326.0,20.73,3.7,4.1,UPI
2024-12-15,21:40:16,PNQ8087312,Completed,CID1489441,Bike,Akurdi,Kalyani Nagar,2.7,27.7,,,,,,,180.0,18.05,4.8,4.2,Cash
2024-12-28,13:15:42,PNQ3899138,Cancelled by Driver,CID7021660,Go Sedan,Baner,Aundh,,,,,1.0,Personal issue,,,,,,,
2024-06-13,10:29:38,PNQ9157450,Completed,CID3573276,Bike,Viman Nagar,Dhanori,7.4,46.0,,,,,,,76.0,1.54,4.9,4.4,UPI
2024-06-17,02:44:08,PNQ5618222,Completed,CID6001069,Go Mini,Chinchwad,Magarpatta,1.1,17.3,,,,,,,441.0,20.71,3.7,4.0,UPI
2024-11-26,20:38:30,PNQ3975108,Completed,CID6380143,Auto,Koregaon Park,Katraj,6.2,16.5,,,,,,,212.0,9.08,4.2,4.3,Ola Money
2024-01-03,20:43:11,PNQ3300706,Completed,CID1208745,Bike,Pune Station,Kharadi,7.3,7.3,,,,,,,183.0,8.8,4.1,4.6,UPI
2024-07-30,15:44:45,PNQ2630508,Completed,CID4153917,Go Sedan,Shivajinagar,Akurdi,5.2,44.7,,,,,,,361.0,17.09,4.8,4.8,Cash
2024-09-07,18:34:05,PNQ3159037,Cancelled by Customer,CID6268579,Auto,Hinjewadi Phase 3,Chinchwad,,,1.0,Driver was too far,,,,,,,,,
2024-11-28,16:34:01,PNQ2880387,Cancelled by Driver,CID8610906,Auto,Pimpri,Undri,,,,,1.0,Customer not reachable,,,,,,,
2024-12-09,13:07:22,PNQ2481634,Incomplete,CID9978990,Auto,Kalyani Nagar,Pune Station,4.3,3.8,,,,,1.0,Route issue,123.0,2.7,,,
2024-07-11,19:22:24,PNQ6470261,Completed,CID4550272,Auto,Magarpatta,Airport Road,5.9,4.6,,,,,,,231.0,8.38,4.5,4.3,UPI
2024-03-31,19:51:44,PNQ6051327,Completed,CID7147743,Auto,Shivajinagar,Akurdi,4.4,25.6,,,,,,,357.0,16.24,4.4,4.5,Credit Card
2024-01-05,07:23:59,PNQ5555971,No Driver Found,CID6212258,Prime Sedan,Lohegaon,Baner,,,,,,,,,,,,,
2024-04-08,13:14:47,PNQ6201578,Completed,CID3985388,Bike,Shivajinagar,Pune Station,6.2,17.2,,,,,,,50.0,1.5,3.7,4.1,UPI
2024-01-11,18:43:58,PNQ9628054,Completed,CID2199249,Prime SUV,Kharadi,Dhanori,19.6,6.0,,,,,,,377.0,8.84,3.7,4.1,UPI
2024-12-29,11:05:52,PNQ6880808,Completed,CID2954159,Auto,Airport Road,Wakad,6.1,12.2,,,,,,,335.0,17.37,4.5,4.2,Cash
2024-11-10,16:51:45,PNQ1258050,Cancelled by Driver,CID4357169,Auto,Deccan Gymkhana,Swargate,,,,,1.0,Customer cancelled trip,,,,,,,
2024-04-23,09:31:23,PNQ3444740,Completed,CID6672261,Auto,Hinjewadi Phase 1,Viman Nagar,25.2,18.3,,,,,,,430.0,17.85,4.2,4.9,UPI
2024-01-19,09:57:45,PNQ6010741,Completed,CID8943020,Auto,Balewadi,Shivajinagar,11.0,3.9,,,,,,,190.0,9.38,3.7,4.6,UPI
2024-12-27,16:00:12,PNQ7839010,Completed,CID7625935,Go Mini,Katraj,Shivajinagar,6.8,10.9,,,,,,,184.0,6.29,3.6,5.0,UPI
2024-11-22,12:55:17,PNQ2227839,Completed,CID2537724,Go Sedan,Kothrud,Swargate,4.5,9.4,,,,,,,77.0,2.01,3.6,4.0,UPI
2024-10-18,14:10:35,PNQ1306966,Incomplete,CID6199992,Bike,Pune Station,Nigdi,2.3,11.8,,,,,1.0,Customer dispute,249.0,15.81,,,
2024-04-09,17:36:43,PNQ2183600,Cancelled by Customer,CID5392835,Auto,Kharadi,Kalyani Nagar,,,1.0,Got another ride,,,,,,,,,
2024-12-15,16:11:04,PNQ7524206,No Driver Found,CID5978765,Go Sedan,Hinjewadi Phase 1,Koregaon Park,,,,,,,,,,,,,
2024-10-28,07:04:08,PNQ9959880,Completed,CID1387852,Auto,Nigdi,Undri,2.3,17.2,,,,,,,367.0,25.25,4.2,4.6,UPI
2024-05-12,21:54:14,PNQ2570519,Completed,CID2014430,Auto,Pimpri,Pune Station,6.2,13.1,,,,,,,210.0,12.63,3.6,5.0,Cash
2024-09-24,17:17:12,PNQ1059260,Cancelled by Customer,CID6516830,Auto,Katraj,Shivajinagar,,,1.0,Change of plans,,,,,,,,,
2024-12-13,03:44:43,PNQ9300648,Completed,CID8679445,Bike,Wagholi,Balewadi,0.7,25.1,,,,,,,209.0,21.04,4.1,4.2,UPI
2024-09-29,16:43:35,PNQ2716130,Incomplete,CID9181291,Prime SUV,Nigdi,Wagholi,9.2,11.9,,,,,1.0,Customer dispute,688.0,21.47,,,
